loc,add_loc,del_loc,com_num,fix_com_num,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,bug_coupling,near_bugs,faulty,file
3,1,1,2,0,0.000374013757938041,1,0,1,1,698,349,685,12,0,0,n,"pyramid_static.py/[CN]/ManifestCacheBuster/[MT]/__call__/body"
16,15,7,2,0,0.000165974577551524,2,0,2,0.5,2207,1103,1129,1078,0,0,n,"pyramid_util.py/[MT]/strings_differ/body"
6,0,0,1,0,0.00024699204904513,1,0,1,1,623,623,623,623,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_security.py/[MT]/includeme/body"
5,0,0,1,0,0.000111682599169316,1,0,1,1,242,242,242,242,0,0,n,"pyramid_util.py/[CN]/WeakOrderedSet/[MT]/_remove_by_id/body"
4,0,0,1,0,0.000192747192633939,1,0,1,1,627,627,627,627,0,0,n,"docs_tutorials_wiki2_src_basiclayout_tutorial_views_notfound.py/[MT]/notfound_view/body"
6,0,0,1,0,0.0002942037524952,1,0,1,1,2152,2152,2152,2152,0,0,n,"pyramid_path.py/[CN]/Resolver/[MT]/get_package_name/body"
9,1,1,3,0,0.00104756326362116,2,0,2,0.666666666666667,2267,755,1196,4,0,0,n,"pyramid_config_settings.py/[CN]/SettingsConfiguratorMixin/[MT]/add_settings/body"
8,8,9,6,0,0.000721294262104509,1,0,1,1,599,99,570,0,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/_apply_view_derivers/body"
2,2,2,2,0,0.000599682342117362,1,0,1,1,2152,1076,2152,0,0,0,n,"pyramid_path.py/[CN]/PkgResourcesAssetDescriptor/[MT]/exists/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_static__assets_tutorial_views.py/[CN]/TutorialViews/[MT]/home/body"
8,8,5,2,0,0.000599682342117362,1,0,1,1,2152,1076,2152,0,0,0,n,"pyramid_path.py/[CN]/DottedNameResolver/[MT]/resolve/body"
3,3,3,2,0,0.000572574442274969,2,0,2,0.5,1507,753,1041,465,0,0,n,"docs_quick__tutorial_authentication_tutorial_security.py/[MT]/groupfinder/body"
3,0,0,1,0,0.00024699204904513,1,0,1,1,623,623,623,623,0,0,n,"docs_tutorials_wiki2_src_basiclayout_tutorial_routes.py/[MT]/includeme/body"
35,35,10,21,0,0.000735821392878968,5,3,2,0.476190476190476,628,29,335,0,0,0,n,"pyramid_view.py/[CN]/ViewMethodsMixin/[MT]/invoke_exception_view/body"
5,2,1,5,0,0.000722922918516989,2,0,2,0.8,625,125,470,2,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_models_user.py/[CN]/User/[MT]/check_password/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_forms_tutorial_views.py/[CN]/WikiViews/[MT]/reqts/body"
3,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/ContainmentPredicate/[MT]/__call__/body"
5,0,0,1,0,0.000218157374933054,1,0,1,1,308,308,308,308,0,0,n,"docs_quick__tour_sqla__demo_sqla__demo_models_____init____.py/[MT]/get_tm_session/body"
7,6,7,6,0,0.00167152379017878,3,2,1,0.666666666666667,2267,377,1105,0,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/with_package/body"
3,0,0,1,0,0.000640288419117579,1,0,1,1,2267,2267,2267,2267,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/maybe_dotted/body"
2,1,1,2,0,8.04516874764833e-05,2,0,2,0.5,2258,1129,2257,0,0,0,n,"docs_narr_helloworld.py/[MT]/hello_world/body"
8,6,6,9,0,0.00115777287168521,1,0,1,1,599,66,558,0,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/add_default_view_derivers/body"
66,66,32,14,0,0.00209397665702777,2,1,1,0.928571428571429,2248,160,1485,0,0,0,n,"pyramid_config_____init____.py/[MT]/resolveConflicts/body"
8,0,0,1,0,0.000199643188527837,1,0,1,1,621,621,621,621,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_routes.py/[MT]/includeme/body"
5,0,0,1,0,0.000469517428188601,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scaffolds_copydir.py/[MT]/makedirs/body"
5,1,0,2,0,0.000597921709013239,1,0,1,1,2229,1114,2179,49,0,0,n,"pyramid_compat.py/[MT]/bytes_/body"
5,3,4,5,0,0.000739518167640863,2,0,2,0.8,200,40,182,0,0,0,n,"pyramid_csrf.py/[MT]/new_csrf_token/body"
7,0,0,1,0,0.000413946276920094,1,0,1,1,2162,2162,2162,2162,0,0,n,"pyramid_registry.py/[CN]/Introspector/[MT]/unrelate/body"
21,2,15,24,0,0.00290490265920626,7,5,2,0.416666666666667,2268,94,1061,0,0,0,n,"pyramid_url.py/[CN]/URLMethodsMixin/[MT]/route_url/body"
12,2,2,2,0,0.000446635237572967,1,0,1,1,623,311,621,2,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_views_default.py/[MT]/edit_page/body"
6,5,2,3,0,0.000347049000054076,1,0,1,1,246,82,134,25,0,0,n,"pyramid_router.py/[MT]/default_execution_policy/body"
12,2,4,6,0,0.00330645804825618,2,0,2,0.5,2561,426,2297,0,0,0,n,"pyramid_scripting.py/[MT]/get_root/body"
9,7,27,9,0,0.000955884024736173,3,1,2,0.444444444444444,1869,207,739,0,0,0,n,"pyramid_router.py/[CN]/Router/[MT]/invoke_subrequest/body"
4,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_forms_tutorial_views.py/[CN]/WikiViews/[MT]/wiki_form/body"
9,0,0,1,0,0.00041610226959299,1,0,1,1,2487,2487,2487,2487,0,0,n,"docs_conf.py/[MT]/resig/body"
5,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_ini_tutorial_____init____.py/[MT]/main/body"
7,5,5,3,0,0.00227482281120809,1,0,1,1,2561,853,2505,2,0,0,n,"pyramid_traversal.py/[MT]/find_root/body"
6,0,0,1,0,0.00034014637066012,1,0,1,1,2248,2248,2248,2248,0,0,n,"pyramid_config_____init____.py/[CN]/ActionState/[MT]/processSpec/body"
7,5,5,2,0,0.00198788435752946,1,0,1,1,2561,1280,2507,53,0,0,n,"pyramid_location.py/[MT]/inside/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_package_tutorial_app.py/[MT]/hello_world/body"
4,4,4,2,0,0.000676282394851571,1,0,1,1,2332,1166,2324,8,0,0,n,"pyramid_httpexceptions.py/[MT]/default_exceptionresponse_view/body"
7,7,6,5,0,0.00191509227314236,3,0,3,0.4,2561,512,1311,4,0,0,n,"pyramid_encode.py/[MT]/quote_plus/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_authentication_tutorial_views.py/[CN]/TutorialViews/[MT]/hello/body"
2,0,0,1,0,0.000260816885547734,1,0,1,1,2076,2076,2076,2076,0,0,n,"pyramid_response.py/[CN]/FileIter/[MT]/__iter__/body"
9,0,0,1,0,0.000211459580524602,1,0,1,1,1821,1821,1821,1821,0,0,n,"pyramid_exceptions.py/[CN]/CyclicDependencyError/[MT]/__str__/body"
4,4,6,4,0,0.000504943914465756,3,0,3,0.5,2164,541,1476,83,0,0,n,"pyramid_paster.py/[MT]/get_appsettings/body"
12,4,2,3,0,0.00151032022777967,3,0,3,0.333333333333333,2561,853,1514,387,0,0,n,"pyramid_path.py/[MT]/package_name/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/CustomPredicate/[MT]/phash/body"
10,0,0,1,0,0.000259334322269308,1,0,1,1,571,571,571,571,0,0,n,"pyramid_viewderivers.py/[CN]/DefaultViewMapper/[MT]/map_nonclass_requestonly/body"
8,3,1,4,0,0.000752230312318357,3,0,3,0.5,2178,544,1142,22,0,0,n,"pyramid_scaffolds_starter_+package+_____init____.py/[MT]/main/body"
2,1,1,4,0,0.00265035989425555,1,0,1,1,2561,640,2268,0,0,0,n,"pyramid_interfaces.py/[CN]/IRoutePregenerator/[MT]/__call__/body"
13,13,12,5,0,0.000984732957895737,3,0,3,0.4,1892,378,928,0,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/_add_predicate/body"
22,22,12,20,0,0.00212280497744962,9,7,2,0.35,2076,103,395,0,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/add_notfound_view/body"
12,0,0,1,0,0.000259334322269308,1,0,1,1,571,571,571,571,0,0,n,"pyramid_viewderivers.py/[CN]/DefaultViewMapper/[MT]/map_class_native/body"
4,0,0,1,0,0.000296881791646675,1,0,1,1,1539,1539,1539,1539,0,0,n,"docs_quick__tour_view__classes_views.py/[CN]/HelloWorldViews/[MT]/edit_view/body"
3,0,0,1,0,0.000296881791646675,1,0,1,1,1539,1539,1539,1539,0,0,n,"docs_quick__tour_views_views.py/[MT]/redirect_view/body"
9,0,0,1,0,0.000218157374933054,1,0,1,1,308,308,308,308,0,0,n,"docs_quick__tour_sessions_hello__world_views.py/[MT]/my_view/body"
12,12,11,4,0,0.000745717744252161,2,0,2,0.75,713,178,621,4,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_views_default.py/[MT]/add_page/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_hello__world_app.py/[MT]/hello_world/body"
15,15,11,4,0,0.000502806535245436,2,0,2,0.5,715,178,608,5,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_views_default.py/[MT]/add_page/body"
5,0,0,1,0,7.17899349689989e-05,1,0,1,1,1549,1549,1549,1549,0,0,n,"pyramid_scripts_pdistreport.py/[MT]/out/body"
17,6,2,3,0,0.000141671502315403,1,0,1,1,937,312,937,0,0,0,n,"pyramid_view.py/[MT]/_call_view/body"
13,13,11,13,0,0.00352090189530248,4,2,2,0.461538461538462,2561,197,1002,0,0,0,n,"pyramid_security.py/[MT]/remember/body"
2,2,2,2,0,0.000700251208664866,1,0,1,1,2299,1149,2299,0,0,0,n,"pyramid_util.py/[CN]/WeakOrderedSet/[MT]/__iter__/body"
2,0,0,1,0,0.000189606046600464,1,0,1,1,568,568,568,568,0,0,n,"docs_tutorials_wiki2_src_installation_tutorial_models_____init____.py/[MT]/get_engine/body"
6,1,1,2,0,0.000578556790532749,1,0,1,1,2247,1123,2227,19,0,0,n,"pyramid_authentication.py/[MT]/encode_ip_timestamp/body"
3,3,2,5,0,0.00207192955843973,3,0,3,0.6,2561,512,1871,7,0,0,n,"docs_tutorials_wiki_src_basiclayout_tutorial_views.py/[MT]/my_view/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_threadlocal.py/[CN]/ThreadLocalManager/[MT]/push/body"
9,4,2,6,0,0.00221201573820962,2,1,1,0.833333333333333,2267,377,2157,0,0,0,n,"pyramid_config_i18n.py/[CN]/I18NConfiguratorMixin/[MT]/set_locale_negotiator/body"
17,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_forms_tutorial_views.py/[CN]/WikiViews/[MT]/wikipage_edit/body"
3,0,0,1,0,0.00017078757915582,1,0,1,1,1511,1511,1511,1511,0,0,n,"pyramid_config_rendering.py/[CN]/RenderingConfiguratorMixin/[MT]/add_default_renderers/body"
3,0,0,1,0,9.43220699161994e-05,1,0,1,1,2146,2146,2146,2146,0,0,n,"pyramid_view.py/[CN]/view_defaults/[MT]/__call__/body"
20,14,6,5,0,0.000918686790881405,3,0,3,0.6,2055,411,766,4,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_scripts_initializedb.py/[MT]/main/body"
5,4,1,6,0,0.000825948556215922,2,1,1,0.833333333333333,625,104,470,0,0,0,n,"docs_tutorials_wiki2_src_models_tutorial_models_user.py/[CN]/User/[MT]/check_password/body"
2,0,0,1,0,0.00028987183252958,1,0,1,1,2262,2262,2262,2262,0,0,n,"pyramid_config_tweens.py/[CN]/Tweens/[MT]/add_explicit/body"
2,2,2,2,0,0.000595447662537583,1,0,1,1,2292,1146,2272,19,0,0,n,"pyramid_renderers.py/[CN]/NullRendererHelper/[MT]/render_to_response/body"
2,0,0,1,0,3.51927429573309e-05,1,0,1,1,420,420,420,420,0,0,n,"pyramid_config_tweens.py/[CN]/TweensConfiguratorMixin/[MT]/add_default_tweens/body"
33,29,16,11,0,0.00229453349021826,3,1,2,0.545454545454545,2267,206,1198,0,0,0,n,"pyramid_config_i18n.py/[CN]/I18NConfiguratorMixin/[MT]/add_translation_dirs/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_authorization_tutorial_views.py/[CN]/TutorialViews/[MT]/hello/body"
3,1,4,2,0,0.000432743683500051,2,0,2,0.5,2299,1149,2056,242,0,0,n,"pyramid_util.py/[CN]/WeakOrderedSet/[MT]/remove/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/EffectivePrincipalsPredicate/[MT]/text/body"
8,1,0,2,0,0.000605872744063739,1,0,1,1,1507,753,1495,11,0,0,n,"docs_quick__tutorial_static__assets_tutorial_____init____.py/[MT]/main/body"
7,0,0,1,0,0.000718942174792306,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scripts_pserve.py/[MT]/wsgiref_server_runner/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_authentication.py/[CN]/RepozeWho1AuthenticationPolicy/[MT]/_get_identity/body"
4,3,3,4,0,0.00070648859636377,2,0,2,0.5,200,50,182,0,0,0,n,"pyramid_csrf.py/[CN]/CookieCSRFStoragePolicy/[MT]/check_csrf_token/body"
27,20,5,10,0,0.000731494585621709,2,0,2,0.8,567,56,394,0,0,0,n,"pyramid_viewderivers.py/[MT]/csrf_view/body"
3,1,1,2,0,0.000347365679588798,2,0,2,0.5,1539,769,892,646,0,0,n,"docs_quick__tour_json_views.py/[MT]/hello_world/body"
12,0,0,1,0,0.000120764225168308,1,0,1,1,2005,2005,2005,2005,0,0,n,"pyramid_renderers.py/[CN]/JSON/[MT]/_make_default/body"
6,0,0,1,0,0.000259334322269308,1,0,1,1,571,571,571,571,0,0,n,"pyramid_viewderivers.py/[MT]/wraps_view/body"
11,2,3,3,0,0.00109440240150538,2,0,2,0.666666666666667,2267,755,1946,4,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/make_wsgi_app/body"
6,4,1,3,0,0.00166340353379005,2,0,2,0.666666666666667,2561,853,1570,334,0,0,n,"pyramid_i18n.py/[CN]/Translations/[MT]/dungettext/body"
3,1,0,6,0,0.0018248921934033,1,0,1,1,2162,360,1910,0,0,0,n,"pyramid_registry.py/[CN]/Introspectable/[MT]/__hash__/body"
15,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_forms_tutorial_views.py/[CN]/WikiViews/[MT]/wikipage_add/body"
2,2,2,2,0,0.000595447662537583,1,0,1,1,2292,1146,2272,19,0,0,n,"pyramid_renderers.py/[CN]/NullRendererHelper/[MT]/render_view/body"
10,7,19,13,0,0.00449444839526069,3,2,1,0.846153846153846,2561,197,1286,0,0,0,n,"pyramid_wsgi.py/[MT]/wsgiapp2/body"
14,14,14,2,0,0.00040541646905957,2,0,2,0.5,1821,910,1221,599,0,0,n,"pyramid_util.py/[CN]/TopologicalSorter/[MT]/remove/body"
2,1,1,4,0,0.00138515595755674,1,0,1,1,2162,540,2078,0,0,0,n,"pyramid_registry.py/[CN]/Introspectable/[MT]/relate/body"
3,3,3,3,0,0.00110815545336803,1,0,1,1,2216,738,2145,0,0,0,n,"pyramid_scripts_proutes.py/[MT]/main/body"
3,0,0,1,0,0.000150660863704411,1,0,1,1,1521,1521,1521,1521,0,0,n,"pyramid_httpexceptions.py/[CN]/HTTPException/[MT]/wsgi_response/body"
12,10,5,4,0,0.000527074096031211,1,0,1,1,568,142,257,54,0,0,n,"docs_tutorials_wiki_src_installation_tutorial_____init____.py/[MT]/main/body"
4,2,2,2,0,0.000411216028309489,2,0,2,0.5,1339,669,983,356,0,0,n,"pyramid_config_assets.py/[CN]/PackageAssetSource/[MT]/get_filename/body"
3,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_i18n.py/[CN]/Translations/[MT]/ldngettext/body"
8,6,6,3,0,0.00227482281120809,1,0,1,1,2561,853,2505,2,0,0,n,"pyramid_location.py/[MT]/lineage/body"
3,0,0,1,0,0.000172005115267003,1,0,1,1,465,465,465,465,0,0,n,"docs_quick__tutorial_authentication_tutorial_security.py/[MT]/check_password/body"
2,1,1,2,0,0.000466108315860968,2,0,2,0.5,1634,817,1203,430,0,0,n,"pyramid_interfaces.py/[CN]/IPEP302Loader/[MT]/get_filename/body"
29,6,3,4,0,0.000338222035089342,3,0,3,0.5,1813,453,1039,0,0,0,n,"pyramid_util.py/[MT]/action_method/body"
4,0,0,1,0,0.000103539532182183,1,0,1,1,424,424,424,424,0,0,n,"pyramid_config_____init____.py/[MT]/expand_action_tuple/body"
4,0,0,1,0,0.000218157374933054,1,0,1,1,308,308,308,308,0,0,n,"docs_quick__tour_sqla__demo_sqla__demo_models_____init____.py/[MT]/get_session_factory/body"
4,0,0,1,0,0.00024699204904513,1,0,1,1,623,623,623,623,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_models_____init____.py/[MT]/get_session_factory/body"
8,0,0,1,0,0.000115028581212239,1,0,1,1,306,306,306,306,0,0,n,"docs_narr_myproject_myproject_____init____.py/[MT]/main/body"
2,2,2,5,0,0.00300426438987507,1,0,1,1,2561,512,2391,22,0,0,n,"pyramid_interfaces.py/[CN]/IAuthorizationPolicy/[MT]/principals_allowed_by_permission/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/TraversePredicate/[MT]/text/body"
2,2,2,2,0,0.000598544422149717,2,0,2,0.5,2152,1076,1471,680,0,0,n,"pyramid_interfaces.py/[CN]/IAssetDescriptor/[MT]/absspec/body"
20,20,10,25,0,0.00281281604727196,4,2,2,0.52,2260,90,494,0,0,0,n,"pyramid_config_views.py/[CN]/StaticURLInfo/[MT]/generate/body"
38,38,34,12,0,0.00284150598422735,2,1,1,0.833333333333333,2267,188,1565,0,0,0,n,"pyramid_config_tweens.py/[CN]/TweensConfiguratorMixin/[MT]/_add_tween/body"
5,1,3,3,0,0.00114430141130343,2,0,2,0.666666666666667,2561,853,1993,94,0,0,n,"docs_tutorials_wiki_src_basiclayout_tutorial_models.py/[MT]/appmaker/body"
5,1,1,3,0,0.000296881791646675,3,0,3,0.333333333333333,1539,513,1232,60,0,0,n,"docs_quick__tour_views_views.py/[MT]/hello_view/body"
8,1,1,2,0,0.000358272478878376,2,0,2,0.5,2146,1073,1714,432,0,0,n,"pyramid_scaffolds_template.py/[CN]/Template/[MT]/render_template/body"
3,3,3,3,0,0.00110815545336803,1,0,1,1,2216,738,2145,0,0,0,n,"pyramid_scripts_ptweens.py/[MT]/main/body"
32,28,21,18,0,0.00233321053072178,4,2,2,0.555555555555556,2267,125,894,0,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/include/body"
14,14,14,2,0,0.000952329632587738,2,0,2,0.5,2267,1133,1339,928,0,0,n,"pyramid_config_views.py/[CN]/MultiView/[MT]/get_views/body"
5,5,4,2,0,0.000784002811891932,2,0,2,0.5,2260,1130,1339,920,0,0,n,"pyramid_config_assets.py/[CN]/PackageOverrides/[MT]/get_stream/body"
7,0,0,3,0,0.00115852057052987,1,0,1,1,2267,755,1892,19,0,0,n,"pyramid_config_routes.py/[CN]/RoutesConfiguratorMixin/[MT]/get_routes_mapper/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/ContainmentPredicate/[MT]/text/body"
3,2,1,3,0,0.000599600548619361,3,0,3,0.333333333333333,1843,614,1174,17,0,0,n,"pyramid_authentication.py/[CN]/BasicAuthAuthenticationPolicy/[MT]/remember/body"
2,0,0,1,0,0.000209545112310682,1,0,1,1,630,630,630,630,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_models_____init____.py/[MT]/get_engine/body"
3,3,3,2,0,0.000406297219052974,2,0,2,0.5,2139,1069,1211,928,0,0,n,"pyramid_config_views.py/[CN]/MultiView/[MT]/__discriminator__/body"
3,1,1,3,0,0.00147486570257325,3,0,3,0.333333333333333,2561,853,1558,134,0,0,n,"pyramid_threadlocal.py/[MT]/get_current_registry/body"
3,1,1,4,0,0.000138585013996097,1,0,1,1,872,218,872,0,0,0,n,"pyramid_scripts_pcreate.py/[CN]/PCreateCommand/[MT]/confirm_bad_name/body"
2,2,2,3,0,0.00218245654748165,1,0,1,1,2561,853,2555,0,0,0,n,"pyramid_renderers.py/[CN]/RendererHelper/[MT]/get_renderer/body"
9,0,0,1,0,0.00020487686660201,1,0,1,1,986,986,986,986,0,0,n,"pyramid_request.py/[MT]/apply_request_extensions/body"
29,8,2,6,0,0.00155005146573991,4,3,1,0.5,2216,369,1499,0,0,0,n,"pyramid_scripts_ptweens.py/[CN]/PTweensCommand/[MT]/run/body"
5,0,0,1,0,0.000205351786196527,1,0,1,1,633,633,633,633,0,0,n,"docs_tutorials_wiki2_src_basiclayout_tutorial_models_____init____.py/[MT]/get_tm_session/body"
9,7,5,3,0,0.00107547316777422,1,0,1,1,2162,720,2157,1,0,0,n,"pyramid_registry.py/[CN]/Introspector/[MT]/get_category/body"
4,0,0,1,0,0.00024699204904513,1,0,1,1,623,623,623,623,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_views_auth.py/[MT]/forbidden_view/body"
16,16,8,6,0,0.00133355637298212,3,2,1,0.666666666666667,2247,374,1730,1,0,0,n,"pyramid_authentication.py/[MT]/calculate_digest/body"
3,0,0,1,0,4.23182459717918e-05,1,0,1,1,1069,1069,1069,1069,0,0,n,"pyramid_registry.py/[CN]/Registry/[MT]/package_name/body"
6,4,1,8,0,0.00104181490384615,5,2,3,0.25,2362,295,1113,0,0,0,n,"pyramid_scaffolds_____init____.py/[CN]/PyramidTemplate/[MT]/post/body"
4,0,0,1,0,0.00020487686660201,1,0,1,1,986,986,986,986,0,0,n,"pyramid_util.py/[CN]/InstancePropertyHelper/[MT]/add_property/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_authentication_tutorial_views.py/[CN]/TutorialViews/[MT]/home/body"
2,0,0,1,0,0.000205351786196527,1,0,1,1,633,633,633,633,0,0,n,"docs_tutorials_wiki2_src_basiclayout_tutorial_models_____init____.py/[MT]/get_engine/body"
2,2,2,2,0,0.0018965285969186,1,0,1,1,2561,1280,2496,65,0,0,n,"pyramid_interfaces.py/[CN]/IRootFactory/[MT]/__call__/body"
2,0,0,1,0,0.00101171192830028,1,0,1,1,2269,2269,2269,2269,0,0,n,"pyramid_interfaces.py/[CN]/IDict/[MT]/__delitem__/body"
2,2,2,2,0,0.000600072267677566,2,0,2,0.5,2160,1080,1471,688,0,0,n,"pyramid_interfaces.py/[CN]/IIntrospectable/[MT]/__hash__/body"
37,19,16,7,0,0.00122438164194086,3,2,1,0.714285714285714,2165,309,1025,0,0,0,n,"pyramid_util.py/[MT]/object_description/body"
2,2,2,2,0,0.00183436788551321,1,0,1,1,2561,1280,2534,27,0,0,n,"pyramid_interfaces.py/[CN]/ITemplateRenderer/[MT]/implementation/body"
7,0,0,1,0,0.000503316714765447,1,0,1,1,2260,2260,2260,2260,0,0,n,"pyramid_config_assets.py/[CN]/OverrideProvider/[MT]/has_resource/body"
5,1,1,2,0,0.0012983540389828,2,0,2,0.5,2561,1280,1419,1142,0,0,n,"pyramid_i18n.py/[CN]/Localizer/[MT]/pluralize/body"
2,0,0,1,0,0.000105036553305767,1,0,1,1,1419,1419,1419,1419,0,0,n,"pyramid_authentication.py/[CN]/_SimpleSerializer/[MT]/dumps/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_interfaces.py/[CN]/IRoutesMapper/[MT]/has_routes/body"
4,2,2,2,0,0.000411216028309489,2,0,2,0.5,1339,669,983,356,0,0,n,"pyramid_config_assets.py/[CN]/PackageAssetSource/[MT]/listdir/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/MatchParamPredicate/[MT]/text/body"
2,0,0,1,0,0.00092177153284965,1,0,1,1,2330,2330,2330,2330,0,0,n,"pyramid_interfaces.py/[CN]/IResponse/[MT]/md5_etag/body"
2,2,2,3,0,0.00107863436602702,2,0,2,0.666666666666667,2167,722,1471,0,0,0,n,"pyramid_interfaces.py/[CN]/IIntrospector/[MT]/remove/body"
6,1,1,4,0,0.00109252761099017,3,0,3,0.5,2247,561,1820,18,0,0,n,"pyramid_authentication.py/[CN]/AuthTicket/[MT]/cookie_value/body"
4,4,4,3,0,0.000831252318725114,1,0,1,1,2271,757,1876,42,0,0,n,"pyramid_settings.py/[MT]/aslist_cronly/body"
4,0,0,1,0,0.00024699204904513,1,0,1,1,623,623,623,623,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_scripts_initializedb.py/[MT]/usage/body"
4,1,0,6,0,0.0018248921934033,1,0,1,1,2162,360,1910,0,0,0,n,"pyramid_registry.py/[CN]/Introspectable/[MT]/discriminator_hash/body"
4,2,1,4,0,0.00183055186832462,1,0,1,1,2561,640,1892,186,0,0,n,"pyramid_events.py/[CN]/subscriber/[MT]/register/body"
13,3,3,9,0,0.00114773412879739,2,0,2,0.777777777777778,200,22,182,0,0,0,n,"pyramid_csrf.py/[MT]/check_csrf_token/body"
2,0,0,1,0,0.00092177153284965,1,0,1,1,2330,2330,2330,2330,0,0,n,"pyramid_interfaces.py/[CN]/IResponse/[MT]/merge_cookies/body"
38,1,1,2,0,0.000135916037963691,2,0,2,0.5,1803,901,997,805,0,0,n,"pyramid_config_util.py/[MT]/takes_one_arg/body"
16,1,3,5,0,0.000261683559873875,2,0,2,0.8,1549,309,1229,0,0,0,n,"pyramid_scripts_pdistreport.py/[MT]/main/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/RequestTypePredicate/[MT]/text/body"
6,4,4,2,0,0.000353067833651417,1,0,1,1,626,313,621,5,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_security.py/[MT]/includeme/body"
2,0,0,1,0,0.00021882190867207,1,0,1,1,698,698,698,698,0,0,n,"pyramid_interfaces.py/[CN]/IStaticURLInfo/[MT]/add_cache_buster/body"
6,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_decorator.py/[CN]/reify/[MT]/__get__/body"
4,3,3,4,0,0.00070648859636377,2,0,2,0.5,200,50,182,0,0,0,n,"pyramid_csrf.py/[CN]/SessionCSRFStoragePolicy/[MT]/check_csrf_token/body"
4,0,0,1,0,0.000189606046600464,1,0,1,1,568,568,568,568,0,0,n,"docs_tutorials_wiki2_src_installation_tutorial_scripts_initializedb.py/[MT]/usage/body"
